id,uid,password,first_name,last_name,username,email,avatar,gender,phone_number,social_insurance_number,date_of_birth,employment,address,credit_card,subscription,dt_current_timestamp
4382,04ee0254-2b11-4a41-b401-d8af29aa6c1a,wn(!3XDk5#,Jose,Porter,weaverronald,kennedyvalerie@example.net,https://placekitten.com/482/704,Male,001-430-477-5726x02691,055-42-5825,1957-03-26,"{'title': 'Museum/gallery exhibitions officer', 'key_skill': 'Teamwork'}","{'city': 'South Sandra', 'street_name': 'Christopher Fork', 'street_address': '29944 Stewart Divide Suite 534', 'zip_code': '99190', 'state': 'Wisconsin', 'country': 'Tajikistan', 'coordinates': {'lat': 12.0506555, 'lng': 106.963394}}","{'id': '7085', 'uid': '03552847-8d61-4786-bd18-876e781cfd71', 'credit_card_number': '1879-1141-9677-8024', 'credit_card_expiry_date': '2023-01-01', 'credit_card_type': 'diners_club', 'user_id': '04ee0254-2b11-4a41-b401-d8af29aa6c1a', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '3602', 'uid': '5d9059eb-421c-481c-a7c0-4582048736f4', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Bitcoins', 'subscription_term': 'Quinquennal', 'payment_term': 'Pay per Use', 'user_id': '04ee0254-2b11-4a41-b401-d8af29aa6c1a', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
9616,04c4c4ce-7402-4147-a8e2-3d31a8a3569e,(17OkpDhi),Oscar,Foster,isalas,peggy79@example.com,https://placekitten.com/457/155,Male,337.329.8403x592,280-06-3057,1983-01-04,"{'title': 'IT consultant', 'key_skill': 'Teamwork'}","{'city': 'North Chad', 'street_name': 'Nelson Lodge', 'street_address': '343 Jimmy Loop Suite 010', 'zip_code': '48852', 'state': 'Wyoming', 'country': 'Congo', 'coordinates': {'lat': 70.9138235, 'lng': 97.790349}}",{},"{'user_id': '04c4c4ce-7402-4147-a8e2-3d31a8a3569e', 'subscription_id': '52fab9a8-7a4f-4c5a-ab62-764fcbdc2f25', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'Visa', 'dt_current_timestamp': '1705529035'}",1705532680
8072,5f219ad2-8173-444a-bcbc-3f08fa60501d,#36QdVS)Mr,Daniel,Olsen,sarah47,douglasholmes@example.org,https://picsum.photos/1016/921,Female,593.459.1507,388-35-4822,1981-10-23,"{'title': 'Clinical research associate', 'key_skill': 'Teamwork'}","{'city': 'Jenkinsfurt', 'street_name': 'Leonard Key', 'street_address': '640 Kevin Glen Apt. 241', 'zip_code': '32117', 'state': 'Tennessee', 'country': 'Germany', 'coordinates': {'lat': 88.5589005, 'lng': 33.996309}}","{'id': '1102', 'uid': 'e58e68b6-d896-42d2-8c24-2a714459d822', 'credit_card_number': '7723-9630-1603-1415', 'credit_card_expiry_date': '2021-04-01', 'credit_card_type': 'diners_club', 'user_id': '5f219ad2-8173-444a-bcbc-3f08fa60501d', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '3899', 'uid': 'eb9cebbe-5ef3-4237-b81e-cbee6d4105cf', 'plan': 'Bronze', 'status': 'Idle', 'payment_method': 'Google Pay', 'subscription_term': 'Quinquennal', 'payment_term': 'Payment in Advance', 'user_id': '5f219ad2-8173-444a-bcbc-3f08fa60501d', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
7192,ed2dadda-09ce-4e94-9107-f99e1ed8c9a6,(4Naxu&OOR,John,Johnson,amanda33,rmurphy@example.net,https://picsum.photos/175/23,Male,324.644.5686x559,837-46-8226,1956-06-19,"{'title': 'Teacher, music', 'key_skill': 'Teamwork'}","{'city': 'Port Lisaland', 'street_name': 'Wright Forest', 'street_address': '535 Wilson Light', 'zip_code': '98588', 'state': 'Delaware', 'country': 'Anguilla', 'coordinates': {'lat': 9.230289, 'lng': 41.414143}}","{'id': '8700', 'uid': 'a6b37a0d-006f-47be-9457-dcfdb94f0361', 'credit_card_number': '9882-6727-3752-1475', 'credit_card_expiry_date': '2025-08-01', 'credit_card_type': 'visa', 'user_id': 'ed2dadda-09ce-4e94-9107-f99e1ed8c9a6', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '7495', 'uid': '5ec4457f-ff6f-44e1-8e8b-e01360fcd0e9', 'plan': 'Basic', 'status': 'Cancelled', 'payment_method': 'Credit Card', 'subscription_term': 'Weekly', 'payment_term': 'Payment in Advance', 'user_id': 'ed2dadda-09ce-4e94-9107-f99e1ed8c9a6', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
2862,e3afbaaf-f50e-4d22-a0b9-e999dda8f956,cF+l6fyj^&,Melissa,Melendez,zlong,zhall@example.net,https://placekitten.com/918/94,Female,+1-649-233-7193x242,817-86-5513,1959-09-27,"{'title': 'Plant breeder/geneticist', 'key_skill': 'Teamwork'}","{'city': 'New Stacy', 'street_name': 'Joshua Neck', 'street_address': '540 Michael Trafficway Suite 124', 'zip_code': '93277', 'state': 'Vermont', 'country': 'Japan', 'coordinates': {'lat': 52.9641285, 'lng': 128.055624}}","{'id': '6248', 'uid': '6821d620-4145-486e-86bb-ee9af056f4f1', 'credit_card_number': '7812-5001-8682-2265', 'credit_card_expiry_date': '2024-04-01', 'credit_card_type': 'discover', 'user_id': 'e3afbaaf-f50e-4d22-a0b9-e999dda8f956', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8801', 'uid': 'a0b8f920-dde3-42fb-aab0-f853f80210f2', 'plan': 'Bronze', 'status': 'Active', 'payment_method': 'Google Pay', 'subscription_term': 'Monthly', 'payment_term': 'Monthly Payment', 'user_id': 'e3afbaaf-f50e-4d22-a0b9-e999dda8f956', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
6513,f84dc086-79c4-447f-893e-9b4d2d3ba031,6#7L!rdO#+,Scott,Yoder,andersonjerry,jgreen@example.org,https://placekitten.com/42/228,Other,001-297-502-2528x7220,063-92-6022,1990-10-10,"{'title': 'Meteorologist', 'key_skill': 'Teamwork'}","{'city': 'Thomasside', 'street_name': 'Kimberly Expressway', 'street_address': '990 Samuel Lights Suite 498', 'zip_code': '34905', 'state': 'Virginia', 'country': 'United States Virgin Islands', 'coordinates': {'lat': 5.178179, 'lng': -178.040666}}","{'id': '1353', 'uid': '4e1810da-ea55-43ea-8fb6-78165e5cf755', 'credit_card_number': '2397-6632-9552-7365', 'credit_card_expiry_date': '2023-04-01', 'credit_card_type': 'mastercard', 'user_id': 'f84dc086-79c4-447f-893e-9b4d2d3ba031', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '9927', 'uid': '4850a598-e399-4dc2-b12a-6fc1b6558d2b', 'plan': 'Platinum', 'status': 'Cancelled', 'payment_method': 'Credit Card', 'subscription_term': 'Yearly', 'payment_term': 'Monthly Payment', 'user_id': 'f84dc086-79c4-447f-893e-9b4d2d3ba031', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
8463,b5cd83ef-e7e6-4ffb-8042-d3932c9a734c,Wb4lHq7O2*,Kelly,Smith,smithmelissa,kristy65@example.org,https://dummyimage.com/315x113,Other,001-556-444-5787x097,480-73-7252,1920-01-03,"{'title': 'English as a second language teacher', 'key_skill': 'Teamwork'}","{'city': 'Kellyberg', 'street_name': 'Dawn Well', 'street_address': '3765 Matthew Shores', 'zip_code': '18801', 'state': 'Delaware', 'country': 'Comoros', 'coordinates': {'lat': 59.308014, 'lng': 101.440582}}","{'id': '4598', 'uid': '04b51f42-a4fa-40f4-bd54-421a37b3a4d9', 'credit_card_number': '2018-9279-9360-4343', 'credit_card_expiry_date': '2026-05-01', 'credit_card_type': 'mastercard', 'user_id': 'b5cd83ef-e7e6-4ffb-8042-d3932c9a734c', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8079', 'uid': '158e53a0-4154-445f-91ad-0861a0050a01', 'plan': 'Bronze', 'status': 'Idle', 'payment_method': 'Bitcoins', 'subscription_term': 'Yearly', 'payment_term': 'Monthly Payment', 'user_id': 'b5cd83ef-e7e6-4ffb-8042-d3932c9a734c', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
8473,5ba4a9dd-e4f4-4242-a535-ad7c5a707f43,*GS8Kb0nhl,Ricky,Cervantes,houstonlori,johnathanbyrd@example.com,https://placekitten.com/879/908,Male,001-637-373-8146,837-29-9913,1940-05-06,"{'title': 'Psychologist, counselling', 'key_skill': 'Teamwork'}","{'city': 'Crystalmouth', 'street_name': 'Frost Lakes', 'street_address': '07732 Galvan Groves', 'zip_code': '69516', 'state': 'Oregon', 'country': 'Kenya', 'coordinates': {'lat': 17.4774595, 'lng': 20.508846}}",{},"{'user_id': '5ba4a9dd-e4f4-4242-a535-ad7c5a707f43', 'subscription_id': 'dc711362-effa-49ec-b6d0-a334ebe94f25', 'plan': 'Gold', 'status': 'Idle', 'payment_method': 'Visa', 'dt_current_timestamp': '1705529035'}",1705532680
4552,8139f451-a0ae-4b44-b761-57b63d1edfb6,ytzS#*5!+5,Angela,Rodriguez,jerryberry,dgreen@example.org,https://picsum.photos/49/419,Male,001-524-274-3805x309,665-94-7973,1963-08-31,"{'title': 'Soil scientist', 'key_skill': 'Teamwork'}","{'city': 'Lake Richardton', 'street_name': 'Delacruz Cliff', 'street_address': '69682 Melissa Harbors Apt. 122', 'zip_code': '29760', 'state': 'Montana', 'country': 'Cambodia', 'coordinates': {'lat': -44.5542155, 'lng': 104.437315}}","{'id': '1054', 'uid': 'db96a757-08bd-4141-a7b4-239b96b7f705', 'credit_card_number': '6128-4117-6006-9538', 'credit_card_expiry_date': '2021-06-01', 'credit_card_type': 'visa', 'user_id': '8139f451-a0ae-4b44-b761-57b63d1edfb6', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '9372', 'uid': '09b01827-2684-480b-8991-e3855dba9349', 'plan': 'Bronze', 'status': 'Idle', 'payment_method': 'Google Pay', 'subscription_term': 'Lifetime', 'payment_term': 'Payment in Advance', 'user_id': '8139f451-a0ae-4b44-b761-57b63d1edfb6', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
8267,b2725508-93fd-4705-a751-4d89f654741b,8#T+T3sa$2,Jason,Macdonald,evansluis,angel56@example.org,https://picsum.photos/64/617,Female,+1-612-728-9189x67929,075-98-1449,1958-03-04,"{'title': 'Paramedic', 'key_skill': 'Teamwork'}","{'city': 'Lake Paul', 'street_name': 'Kimberly Court', 'street_address': '74550 Robert Flat Apt. 260', 'zip_code': '62915', 'state': 'Alabama', 'country': 'Mozambique', 'coordinates': {'lat': 46.5645715, 'lng': -123.640019}}",{},"{'user_id': 'b2725508-93fd-4705-a751-4d89f654741b', 'subscription_id': 'd8cc54e9-74d8-4a9a-a15f-d23b2b050264', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'Visa', 'dt_current_timestamp': '1705529035'}",1705532680
9622,2f727d96-92a5-4650-84a0-9ae566c51313,(6g^Uti3+1,Rebecca,Mann,vsmith,harryflores@example.net,https://dummyimage.com/115x199,Other,001-502-530-4594,346-26-5540,1978-09-08,"{'title': 'Garment/textile technologist', 'key_skill': 'Teamwork'}","{'city': 'East Jamestown', 'street_name': 'Newton Hollow', 'street_address': '320 Smith Island Suite 459', 'zip_code': '72265', 'state': 'Pennsylvania', 'country': 'Heard Island and McDonald Islands', 'coordinates': {'lat': -51.795527, 'lng': 154.048024}}","{'id': '6732', 'uid': 'b7694e7f-1f64-4191-9e80-5f9559d3f161', 'credit_card_number': '4732-1336-2137-5143', 'credit_card_expiry_date': '2024-04-01', 'credit_card_type': 'visa', 'user_id': '2f727d96-92a5-4650-84a0-9ae566c51313', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '3669', 'uid': '1325fc6e-fb87-4652-8bb6-07ffe75ea86f', 'plan': 'Bronze', 'status': 'Blocked', 'payment_method': 'Google Pay', 'subscription_term': 'Lifetime', 'payment_term': 'Pay per Use', 'user_id': '2f727d96-92a5-4650-84a0-9ae566c51313', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
8408,6cbcbff7-5f5a-49c9-ae14-824e3edd8356,#8FnarWxQ8,Emily,Baxter,kingchristopher,jennifer34@example.org,https://dummyimage.com/619x686,Other,+1-284-981-6350,817-06-1992,1933-11-15,"{'title': 'Therapist, art', 'key_skill': 'Teamwork'}","{'city': 'Dominguezville', 'street_name': 'Brooke Port', 'street_address': '872 White Lane', 'zip_code': '60741', 'state': 'Indiana', 'country': 'Mongolia', 'coordinates': {'lat': 1.635954, 'lng': -68.97072}}","{'id': '5962', 'uid': '7be88365-d538-4691-b512-01cf51bff463', 'credit_card_number': '2872-5955-1571-7706', 'credit_card_expiry_date': '2028-04-01', 'credit_card_type': 'visa', 'user_id': '6cbcbff7-5f5a-49c9-ae14-824e3edd8356', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2455', 'uid': '38e00334-5cc9-4d66-a5df-b5b0e7087618', 'plan': 'Standard', 'status': 'Cancelled', 'payment_method': 'Alipay', 'subscription_term': 'Weekly', 'payment_term': 'Pay per Use', 'user_id': '6cbcbff7-5f5a-49c9-ae14-824e3edd8356', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
3122,efab600e-8e6d-40bb-b42f-6d8f700602ff,L#1GaHkpKI,Susan,Brady,michael17,rachelvillanueva@example.com,https://dummyimage.com/860x717,Other,(354)555-0980,841-77-8477,1963-03-24,"{'title': 'Health physicist', 'key_skill': 'Teamwork'}","{'city': 'North Kellyton', 'street_name': 'Kenneth Circles', 'street_address': '18095 Barbara Knolls Suite 298', 'zip_code': '20861', 'state': 'Nevada', 'country': 'Maldives', 'coordinates': {'lat': -4.400887, 'lng': 159.598896}}","{'id': '7517', 'uid': '705f229b-eba7-4b7c-90b1-3aa081cd563d', 'credit_card_number': '2578-5864-3888-9984', 'credit_card_expiry_date': '2027-04-01', 'credit_card_type': 'visa', 'user_id': 'efab600e-8e6d-40bb-b42f-6d8f700602ff', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8978', 'uid': 'f24cd652-87a7-400c-8985-5cfdd128344a', 'plan': 'Bronze', 'status': 'Idle', 'payment_method': 'Paypal', 'subscription_term': 'Weekly', 'payment_term': 'Pay per Use', 'user_id': 'efab600e-8e6d-40bb-b42f-6d8f700602ff', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
4429,2deac742-3e4b-453c-985d-17a13b5927d5,s^Bf3Jfj2(,Patrick,Wang,allenmadison,barrysalazar@example.org,https://picsum.photos/332/486,Female,(366)970-3293x9005,064-58-5356,1957-12-11,"{'title': 'Research scientist (maths)', 'key_skill': 'Teamwork'}","{'city': 'Harrisfurt', 'street_name': 'Davis Shoal', 'street_address': '3133 Jamie Brook Apt. 579', 'zip_code': '37966', 'state': 'Ohio', 'country': 'Norfolk Island', 'coordinates': {'lat': 2.844549, 'lng': 167.000615}}","{'id': '3007', 'uid': '1fc5313d-91bf-427e-8cc9-9145cbc9bfd4', 'credit_card_number': '6985-6388-1615-7930', 'credit_card_expiry_date': '2029-06-01', 'credit_card_type': 'mastercard', 'user_id': '2deac742-3e4b-453c-985d-17a13b5927d5', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1716', 'uid': 'ed801ede-0805-4d37-9fb3-7df360a1aad5', 'plan': 'Basic', 'status': 'Blocked', 'payment_method': 'Credit Card', 'subscription_term': 'Quinquennal', 'payment_term': 'Full Subscription', 'user_id': '2deac742-3e4b-453c-985d-17a13b5927d5', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
6771,90f74189-c3c4-45c7-ab7d-77e30564df4b,UFm5M7rlP),Mark,James,williamsjasmine,ymartinez@example.org,https://dummyimage.com/112x678,Female,(783)649-9159,428-74-3179,1942-02-12,"{'title': 'Therapist, occupational', 'key_skill': 'Teamwork'}","{'city': 'Hollyborough', 'street_name': 'John Hills', 'street_address': '7093 Mathew Mountains', 'zip_code': '48330', 'state': 'Connecticut', 'country': 'Tunisia', 'coordinates': {'lat': -79.1559735, 'lng': -23.802897}}","{'id': '6521', 'uid': '88dae4de-296f-4187-a160-4f7a2eb364bc', 'credit_card_number': '7610-6207-2436-7988', 'credit_card_expiry_date': '2026-04-01', 'credit_card_type': 'visa', 'user_id': '90f74189-c3c4-45c7-ab7d-77e30564df4b', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8508', 'uid': '5b554f7b-bbca-4207-b047-7cb9fc0d1a70', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'Credit Card', 'subscription_term': 'Yearly', 'payment_term': 'Payment in Advance', 'user_id': '90f74189-c3c4-45c7-ab7d-77e30564df4b', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
6506,d7cccf34-d9b3-4c1a-b04c-6eda20f32931,+q6AwHuqU1,Lisa,Johnson,donaldpoole,johndiaz@example.org,https://placekitten.com/496/727,Male,312-813-6435,195-19-1289,1950-06-27,"{'title': 'Contractor', 'key_skill': 'Teamwork'}","{'city': 'Port Markberg', 'street_name': 'Erin Prairie', 'street_address': '0475 Ashley Walks Suite 124', 'zip_code': '15781', 'state': 'Oregon', 'country': 'Reunion', 'coordinates': {'lat': 54.7273665, 'lng': -87.385268}}",{},"{'user_id': 'd7cccf34-d9b3-4c1a-b04c-6eda20f32931', 'subscription_id': 'aaa56edb-e5e1-45bf-b54c-302b2320548e', 'plan': 'Gold', 'status': 'Active', 'payment_method': 'PayPal', 'dt_current_timestamp': '1705529035'}",1705532680
6685,9e88d0b8-563f-4575-bf3f-d0e3c3525348,eKy)Z1UfCB,Sheryl,Hamilton,allison42,mclaughlinroger@example.org,https://placekitten.com/307/372,Male,630.656.3358x32289,042-94-4594,1978-04-24,"{'title': 'Engineer, petroleum', 'key_skill': 'Teamwork'}","{'city': 'East Tina', 'street_name': 'Reeves Common', 'street_address': '18720 Danielle Squares Suite 704', 'zip_code': '61949', 'state': 'Oklahoma', 'country': 'Guinea-Bissau', 'coordinates': {'lat': -37.764234, 'lng': -15.641714}}","{'id': '9789', 'uid': 'f3b1800f-f3ea-46fc-bc12-ede156d23f13', 'credit_card_number': '4178-8447-9599-4035', 'credit_card_expiry_date': '2026-01-01', 'credit_card_type': 'mastercard', 'user_id': '9e88d0b8-563f-4575-bf3f-d0e3c3525348', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2780', 'uid': 'aae6d8f3-240c-48d7-a75b-76e39379135a', 'plan': 'Platinum', 'status': 'Idle', 'payment_method': 'Bitcoins', 'subscription_term': 'Monthly', 'payment_term': 'Payment in Advance', 'user_id': '9e88d0b8-563f-4575-bf3f-d0e3c3525348', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
7929,706f8888-eda7-4d14-b706-6a40babc726b,s^6Np+%(ry,Rachel,Walker,dhall,robertskenneth@example.net,https://picsum.photos/113/931,Male,001-962-428-8250x8989,798-69-2977,1949-10-04,"{'title': 'Public librarian', 'key_skill': 'Teamwork'}","{'city': 'New Eric', 'street_name': 'Chambers Branch', 'street_address': '7537 Amy Fork', 'zip_code': '70375', 'state': 'Missouri', 'country': 'Afghanistan', 'coordinates': {'lat': 54.538818, 'lng': -138.853399}}","{'id': '6120', 'uid': '665dcabd-2620-4660-9c0b-5e105c5b1b48', 'credit_card_number': '3871-5679-6680-5041', 'credit_card_expiry_date': '2022-02-01', 'credit_card_type': 'discover', 'user_id': '706f8888-eda7-4d14-b706-6a40babc726b', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5850', 'uid': 'e68d2e58-e5dd-4c29-acb6-7d3272309d34', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Credit Card', 'subscription_term': 'Yearly', 'payment_term': 'Full Subscription', 'user_id': '706f8888-eda7-4d14-b706-6a40babc726b', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
7272,5596f811-f47d-4133-b8e8-8ca04e55fa48,@AD0VUk5WO,Douglas,Thompson,wrightanthony,stephanielewis@example.com,https://placekitten.com/287/714,Male,359-304-6061x923,846-02-0528,1984-01-12,"{'title': 'Legal executive', 'key_skill': 'Teamwork'}","{'city': 'Port Michaelton', 'street_name': 'Sara Green', 'street_address': '22273 Tracy Track Suite 092', 'zip_code': '86099', 'state': 'Virginia', 'country': 'Cyprus', 'coordinates': {'lat': 53.689341, 'lng': 17.163466}}","{'id': '4409', 'uid': 'b5c3d829-402a-4074-984d-3916be96bd8b', 'credit_card_number': '5231-7924-5705-3645', 'credit_card_expiry_date': '2026-07-01', 'credit_card_type': 'laser', 'user_id': '5596f811-f47d-4133-b8e8-8ca04e55fa48', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '3416', 'uid': 'f1f6c4b2-8a4b-4484-a818-674f1b19dfe9', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Credit Card', 'subscription_term': 'Weekly', 'payment_term': 'Full Subscription', 'user_id': '5596f811-f47d-4133-b8e8-8ca04e55fa48', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
5465,dd40d76d-c0f2-4ce3-a8f8-2af812d98cc5,(6a9Q3zbXZ,Scott,Mcdonald,carlosschultz,andrea97@example.com,https://picsum.photos/551/418,Male,001-646-250-9685x210,754-02-6573,1942-01-14,"{'title': 'Illustrator', 'key_skill': 'Teamwork'}","{'city': 'Harrisview', 'street_name': 'Cody Orchard', 'street_address': '1025 Kimberly Burg', 'zip_code': '63326', 'state': 'Delaware', 'country': 'Martinique', 'coordinates': {'lat': 79.1083895, 'lng': -177.445346}}","{'id': '4614', 'uid': 'b3185312-31e7-45d2-9f8a-e2b40feb2285', 'credit_card_number': '9757-8202-3427-9214', 'credit_card_expiry_date': '2029-03-01', 'credit_card_type': 'discover', 'user_id': 'dd40d76d-c0f2-4ce3-a8f8-2af812d98cc5', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6850', 'uid': '20f6d852-486b-4cc9-a581-790475bc9f23', 'plan': 'Standard', 'status': 'Cancelled', 'payment_method': 'Bitcoins', 'subscription_term': 'Monthly', 'payment_term': 'Pay per Use', 'user_id': 'dd40d76d-c0f2-4ce3-a8f8-2af812d98cc5', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
2589,4014d848-e5e2-474b-bf3d-405d98d7eb49,A$#G3_XfjO,Kim,Cruz,gonzalezcarmen,dalewalker@example.com,https://picsum.photos/447/578,Male,001-897-932-6580x644,083-11-0837,1998-06-25,"{'title': 'Social worker', 'key_skill': 'Teamwork'}","{'city': 'South Joshuaport', 'street_name': 'Allison Landing', 'street_address': '5050 Steele Underpass Suite 959', 'zip_code': '30950', 'state': 'Washington', 'country': 'Japan', 'coordinates': {'lat': -19.151073, 'lng': -57.531768}}","{'id': '1094', 'uid': '94672343-0c2f-4d4b-94cc-178f3d6d247c', 'credit_card_number': '5437-3299-8110-2400', 'credit_card_expiry_date': '2022-08-01', 'credit_card_type': 'discover', 'user_id': '4014d848-e5e2-474b-bf3d-405d98d7eb49', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '7106', 'uid': '6af6637b-3872-4705-943b-9bba725398fa', 'plan': 'Basic', 'status': 'Active', 'payment_method': 'Alipay', 'subscription_term': 'Quinquennal', 'payment_term': 'Monthly Payment', 'user_id': '4014d848-e5e2-474b-bf3d-405d98d7eb49', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
7670,0923af98-d7fe-4c1f-a709-0277141ca13a,JHt4NAvig#,Scott,Cox,myoung,wwilliams@example.net,https://placekitten.com/171/187,Other,613.929.7397,765-30-8582,1913-08-26,"{'title': 'Patent examiner', 'key_skill': 'Teamwork'}","{'city': 'Port Nicole', 'street_name': 'Smith Locks', 'street_address': '519 Lopez Mission Suite 122', 'zip_code': '64893', 'state': 'Maine', 'country': 'Cyprus', 'coordinates': {'lat': 47.390154, 'lng': 66.240088}}","{'id': '3092', 'uid': 'cb2d285f-67b4-4273-96ac-b7d4b2895199', 'credit_card_number': '2164-3283-4760-4166', 'credit_card_expiry_date': '2030-12-01', 'credit_card_type': 'visa', 'user_id': '0923af98-d7fe-4c1f-a709-0277141ca13a', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6264', 'uid': '5597e683-42b8-4340-bd4b-3da724c3ae61', 'plan': 'Standard', 'status': 'Blocked', 'payment_method': 'Google Pay', 'subscription_term': 'Lifetime', 'payment_term': 'Monthly Payment', 'user_id': '0923af98-d7fe-4c1f-a709-0277141ca13a', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532680
